utm_east,utm_north,elev_m,sampleid,copper,gold,py,cpy,lith,lithology,hold_id,type,azimuth,dip,thick_m,from_m,to_m
-14616022,7772457,1019,H232998,0,0,0.7,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,103,105
-14616022,7772459,1017,H232999,0,0,0.3,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,105,107
-14616024,7772462,1016,H233000,0,0,1.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,107,109
-14616024,7772464,1015,H132501,0,0,2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,109,111
-14616024,7772468,1013,H132502,0,0,5,0.3,11000,Fault Zone,TRK09-08,Interval,357.3,45.1,2,111,113
-14616024,7772470,1012,H132503,0,0,0.5,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,113,115
-14616024,7772472,1010,H132504,0,0,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2,115,117
-14616024,7772473,1009,H132505,0,0,5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,1.5,117,118.5
-14616024,7772475,1008,H132507,0,0,5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,1.5,118.5,120
-14616025,7772479,1007,H132508,0,0,5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,1.5,120,121.5
-14616025,7772481,1006,H132509,0,0,5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,1.5,121.5,123
-14616025,7772483,1005,H132510,0,0,3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,1.54,123,124.54
-14616025,7772485,1003,H132511,0,0,3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2.06,124.54,126.6
-14616025,7772486,1002,H132513,0,0,0.3,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,1.68,126.6,128.28
-14616025,7772490,1001,H132514,0,0,0.3,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,1.72,128.28,130
-14616025,7772492,1000,H132515,0,0,0.5,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,2,130,132
-14616025,7772494,998,H132516,0,0,0.5,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,2,132,134
-14616025,7772497,997,H132517,0,0,0.7,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,2,134,136
-14616025,7772499,995,H132518,0,0,0.3,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,2,136,138
-14616027,7772501,994,H132520,0,0,,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,1.5,138,139.5
-14616027,7772503,993,H132521,0,0,,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,1.5,139.5,141
-14616027,7772505,992,H132522,0,0,,,11000,Fault Zone,TRK09-08,Interval,357.3,45.1,1.4,141,142.4
-14616027,7772508,990,H132523,0,0,,,10000,Shear Zone,TRK09-08,Interval,357.3,45.1,2.6,142.4,145
-14616028,7772512,989,H132524,0,0,,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,2,145,147
-14616028,7772514,988,H132525,0,0,,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,2,147,149
-14616028,7772516,986,H132527,0,0,0.2,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,2,149,151
-14616028,7772519,985,H132528,0,0,,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,2,151,153
-14616028,7772521,984,H132529,0,0,,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,1.61,153,154.61
-14616028,7772525,982,H132531,0,0,,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,2.39,154.61,157
-14616028,7772527,981,H132532,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,2,157,159
-14616028,7772530,979,H132533,0,0,,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,2.4,159,161.4
-14616028,7772532,978,H132534,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,1.6,161.4,163
-14616028,7772534,976,H132535,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,2,163,165
-14616028,7772538,975,H132536,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,2,165,167
-14616030,7772540,973,H132538,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,2,167,169
-14616030,7772541,972,H132539,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,2,169,171
-14616030,7772543,971,H132540,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,1.37,171,172.37
-14616030,7772545,970,H132541,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,1.3,172.37,173.67
-14616031,7772549,968,H132542,0,0,,,3000,"Breccia, Hematite",TRK09-08,Interval,357.3,45.1,2.33,173.67,176
-14616031,7772551,967,H132543,0,0,,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,2,176,178
-14616031,7772554,966,H132544,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,2,178,180
-14616031,7772556,965,H132545,0,0,,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,1.5,180,181.5
-14616031,7772558,964,H132547,0,0,,,200,Plag-Phyric Andesite,TRK09-08,Interval,357.3,45.1,1.5,181.5,183
-14616031,7772562,961,H132548,0,0,,,3000,"Breccia, Tourmaline",TRK09-08,Interval,357.3,45.1,3.11,183,186.11
-14616031,7772565,959,H132549,0,0,0.7,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,2.89,186.11,189
-14616031,7772569,957,H132550,0,0,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,3,189,192
-14616031,7772573,955,H132552,0,0,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,357.3,45.1,3,192,195
-14616032,7772578,953,H132553,0,0,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,195,198
-14616034,7772582,951,H132554,0,0,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,198,201
-14616034,7772585,949,H132555,0,0,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,201,204
-14616034,7772589,947,H132557,0,0,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,204,207
-14616034,7772593,944,H132558,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,207,210
-14616034,7772596,942,H132559,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,210,213
-14616034,7772600,940,H132560,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,213,216
-14616034,7772604,938,H132561,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,216,219
-14616034,7772609,936,H132562,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,219,222
-14616036,7772613,934,H132563,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,222,225
-14616037,7772617,932,H132564,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,225,228
-14616037,7772620,930,H132565,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,228,231
-14616037,7772624,928,H132567,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,231,234
-14616037,7772628,926,H132568,0,0,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,Interval,356.9,44.5,3,234,237
-14616037,7772631,923,H132569,0,0,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-08,EOH,356.9,44.5,3,237,240
-14615387,7772861,1378,COLLAR,,,,,0,Casing/Overburden,TRK09-09,Collar,353.3,82.4,6,0,6
-14615387,7772861,1376,H138571,0,0,0.8,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,6,8
-14615388,7772863,1374,H138572,0,0,0.7,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,8,10
-14615388,7772863,1372,H138573,0,0,0.5,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,10,12
-14615388,7772863,1370,H138574,0,0,0.8,0.2,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,12,14
-14615388,7772863,1368,H138576,0,0,0.1,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,14,16
-14615388,7772865,1366,H138577,0,0,,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,16,18
-14615388,7772865,1364,H138578,0,0,0.3,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,18,20
-14615388,7772865,1362,H138579,0,0,,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,20,22
-14615388,7772865,1360,H138580,0,0,0.2,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,22,24
-14615388,7772867,1357,H138581,0,0,0.3,0.1,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,3,24,27
-14615388,7772867,1354,H138583,0,0,0.2,0.1,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,3,27,30
-14615388,7772867,1352,H138584,0,0,0.5,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,30,32
-14615388,7772868,1350,H138585,0,0,0.5,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,32,34
-14615388,7772868,1348,H138586,0,0,,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,34,36
-14615390,7772868,1346,H138587,0,0,,,200,Qtz Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2.5,36,38.5
-14615390,7772868,1344,H138588,0,0,,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,1.5,38.5,40
-14615390,7772870,1342,H138589,0,0,,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,40,42
-14615390,7772870,1340,H138591,0,0,,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,42,44
-14615390,7772870,1338,H138592,0,0,0.1,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,44,46
-14615390,7772872,1336,H138593,0,0,0.3,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,46,48
-14615390,7772872,1335,H138594,0,0,0.7,0.1,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,1.34,48,49.34
-14615390,7772872,1333,H138596,0,0,0.5,,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,1.66,49.34,51
-14615390,7772872,1331,H138597,0,0,,,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2,51,53
-14615390,7772872,1329,H138598,0,0,,,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2,53,55
-14615390,7772874,1327,H138599,0,0,0.3,,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2,55,57
-14615390,7772874,1325,H138600,0,0,0.7,0.3,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2,57,59
-14615390,7772874,1323,H138601,0,0,0.5,0.1,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2.5,59,61.5
-14615390,7772876,1321,H138602,0,0,0.3,,150,Augite-Phyric Basalt,TRK09-09,Interval,353.3,82.4,2,61.5,63.5
-14615390,7772876,1318,H138603,0,0,0.3,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2.6,63.5,66.1
-14615390,7772876,1317,H138604,0,0,0.5,0.3,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,1.9,66.1,68
-14615390,7772876,1315,H138606,0,0,0.5,0.2,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,68,70
-14615390,7772878,1313,H138607,0,0,0.3,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,70,72
-14615390,7772878,1311,H138608,0,0,0.5,0.2,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,72,74
-14615390,7772878,1309,H138609,0,0,0.2,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,74,76
-14615390,7772878,1307,H138611,0,0,0.5,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,76,78
-14615390,7772879,1305,H138612,0,0,0.4,0.3,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2.1,78,80.1
-14615390,7772879,1303,H138613,0,0,0.1,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,1.9,80.1,82
-14615390,7772879,1301,H138614,0,0,0.5,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,82,84
-14615390,7772881,1299,H138616,0,0,0.5,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,84,86
-14615390,7772881,1297,H138617,0,0,0.2,0.2,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,86,88
-14615390,7772881,1295,H138618,0,0,0.1,,800,"Coherent, Monzonite",TRK09-09,Interval,353.3,82.4,2,88,90
-14615390,7772881,1293,H138619,0,0,0.3,0.1,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,90,92
-14615390,7772883,1291,H138620,0,0,,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,92,94
-14615390,7772883,1289,H138621,0,0,0.5,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,94,96
-14615390,7772883,1287,H138622,0,0,0.5,,800,"Coherent, Monzonite",TRK09-09,Interval,353.3,82.4,2,96,98
-14615390,7772883,1285,H138623,0,0,0.5,0.2,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,1.5,98,99.5
-14615390,7772885,1283,H138625,0,0,0.3,0.3,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,353.3,82.4,2,99.5,101.5
-14615392,7772885,1281,H138626,0,0,0.3,0.1,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2.5,101.5,104
-14615392,7772885,1279,H138627,0,0,0.3,0.3,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,104,106
-14615392,7772885,1277,H138628,0,0,0.2,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,106,108
-14615392,7772887,1275,H138629,0,0,0.3,,100,Amygdaloidal Basalt,TRK09-09,Interval,353.3,82.4,2,108,110
-14615392,7772887,1273,H138630,0,0,0.3,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,110,112
-14615392,7772887,1271,H138631,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,112,113.5
-14615392,7772887,1269,H138633,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.5,113.5,116
-14615392,7772889,1267,H138634,0,0,0.4,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.4,116,118.4
-14615392,7772889,1264,H138635,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.6,118.4,121
-14615392,7772889,1262,H138636,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,121,123
-14615392,7772890,1260,H138637,0,0,0.1,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.5,123,125.5
-14615392,7772890,1258,H138639,0,0,0.5,0.8,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,125.5,127.5
-14615392,7772890,1256,H138640,0,0,0.5,0.8,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,127.5,129
-14615392,7772890,1255,H138641,0,0,0.5,0.8,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,129,130.5
-14615392,7772892,1253,H138642,0,0,2,10,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,130.5,132
-14615392,7772892,1252,H138643,0,0,0.5,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,132,133.5
-14615392,7772892,1250,H138644,0,0,0.5,1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,133.5,135
-14615392,7772892,1249,H138646,0,0,2,5,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,135,136.5
-14615392,7772892,1247,H138647,0,0,0.8,1.5,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,136.5,138
-14615392,7772894,1246,H138648,0,0,1,1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,138,139.5
-14615392,7772894,1244,H138649,0,0,2,1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.5,139.5,141
-14615392,7772894,1242,H138650,0,0,1.5,0.7,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,141,143
-14615392,7772894,1240,H138652,0,0,1,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,143,145
-14615392,7772896,1238,H138653,0,0,0.5,0.4,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2,145,147
-14615392,7772896,1236,H138654,0,0,1,1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,147,149
-14615392,7772896,1234,H138655,0,0,1,1.7,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,149,151
-14615392,7772896,1232,H138656,0,0,0.5,0.8,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,151,153
-14615392,7772898,1230,H138657,0,0,1,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,153,155
-14615392,7772898,1228,H138659,0,0,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,155,157
-14615392,7772898,1226,H138660,0,0,1,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,157,159
-14615392,7772898,1224,H138661,0,0,0.8,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,159,161
-14615392,7772900,1222,H138662,0,0,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,161,163
-14615392,7772900,1220,H138664,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,163,165
-14615392,7772900,1217,H138665,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,3,165,168
-14615394,7772901,1214,H138666,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,3,168,171
-14615394,7772901,1211,H138667,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,3,171,174
-14615394,7772901,1209,H138668,0,0,0.2,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,3,174,177
-14615394,7772903,1206,H138669,0,0,0.3,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,3,177,180
-14615394,7772903,1204,H138670,0,0,0.3,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2,180,182
-14615394,7772903,1202,H138672,0,0,0.4,0.1,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2,182,184
-14615394,7772905,1200,H138673,0,0,0.2,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2,184,186
-14615394,7772905,1198,H138674,0,0,0.2,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2,186,188
-14615394,7772905,1196,H138676,0,0,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2,188,190
-14615394,7772905,1194,H138677,0,0,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2,190,192
-14615394,7772907,1191,H138678,0,0,0.8,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,192,195
-14615394,7772907,1188,H138679,0,0,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,195,198
-14615395,7772909,1185,H138680,0,0,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,198,201
-14615395,7772909,1182,H138681,0,0,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,201,204
-14615395,7772909,1179,H138682,0,0,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,204,207
-14615395,7772910,1176,H138684,0,0,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3,207,210
-14615395,7772910,1174,H138685,0,0,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2,210,212
-14615395,7772910,1172,H138686,0,0,0.3,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2.1,212,214.1
-14615395,7772912,1170,H138687,0,0,0.3,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.9,214.1,216
-14615395,7772912,1168,H138688,0,0,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,216,218
-14615395,7772912,1166,H138689,0,0,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,218,220
-14615395,7772912,1164,H138690,0,0,0.5,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2,220,222
-14615395,7772914,1161,H138692,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,222,225
-14615395,7772914,1158,H138693,0,0,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,225,228
-14615395,7772916,1155,H138694,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,228,231
-14615395,7772916,1153,H138695,0,0,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,231,233
-14615395,7772916,1151,H138696,0,0,0.7,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,233,235
-14615397,7772916,1149,H138698,0,0,0.5,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,235,237
-14615397,7772918,1146,H138699,0,0,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,237,240
-14615397,7772918,1143,H138700,0,0,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,240,243
-14615397,7772918,1140,H138701,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,243,246
-14615397,7772920,1137,H138702,0,0,0.8,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,246,249
-14615397,7772920,1134,H138703,0,0,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,249,252
-14615397,7772921,1131,H138705,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,252,255
-14615397,7772921,1128,H138706,0,0,0.5,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,255,258
-14615397,7772921,1125,H138707,0,0,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,258,261
-14615397,7772923,1122,H138708,0,0,1,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,261,264
-14615397,7772923,1119,H138709,0,0,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,264,267
-14615397,7772923,1116,H138710,0,0,1,0.3,10000,Shear Zone,TRK09-09,Interval,354.8,82.7,3,267,270
-14615397,7772925,1114,H138712,0,0,0.7,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,270,272
-14615397,7772925,1111,H138713,0,0,0.3,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,272,275
-14615397,7772925,1109,H138714,0,0,0.3,1.5,3100,"Breccia, Mineralized",TRK09-09,Interval,354.8,82.7,2,275,277
-14615397,7772927,1107,H138715,0,0,0.5,0.7,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,277,279
-14615397,7772927,1104,H138717,0,0,1,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,279,282
-14615397,7772927,1101,H138718,0,0,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,282,285
-14615397,7772929,1099,H138719,0,0,0.5,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,285,287
-14615397,7772929,1097,H138720,0,0,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,287,289
-14615397,7772929,1095,H138721,0,0,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2,289,291
-14615397,7772929,1092,H138722,0,0,0.1,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,291,294
-14615397,7772931,1090,H138723,0,0,0.1,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,294,297
-14615397,7772931,1087,H138724,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,297,300
-14615397,7772932,1084,H138726,0,0,0.5,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,300,303
-14615397,7772932,1081,H138727,0,0,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,303,306
-14615397,7772932,1078,H138728,0,0,0.7,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,306,309
-14615397,7772934,1075,H138729,0,0,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,309,312
-14615397,7772934,1072,H138730,0,0,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,312,315
-14615397,7772936,1069,H138731,0,0,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,315,318
-14615397,7772936,1066,H138732,0,0,0.7,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,318,321
-14615399,7772936,1063,H138734,0,0,1.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,321,324
-14615399,7772938,1060,H138735,0,0,0.4,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3,324,327
