UTM_East,UTM_North,elev_m,sampleid,copper,gold,py,cpy,lith,Lithology,Hole ID,Type,Azimuth,Dip,Thick_m,From_m,To_m
360830,6326416,1068.21,H436386,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,161.24,162.76
360829,6326416,1066.71,H436387,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,162.76,164.29
360829,6326416,1065.21,H436388,0.00,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,164.29,165.81
360829,6326416,1063.71,H436389,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,165.81,167.34
360829,6326415,1062.21,H436391,0.02,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,167.34,168.86
360828,6326415,1060.71,H436392,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,168.86,170.38
360828,6326415,1059.21,H436393,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,Interval,257,80,1.52,170.38,171.91
360828,6326415,1057.70,H436394,0.00,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-04,EOH,257,80,1.83,171.91,173.74
360857,6326422,1227.00,COLLAR,,,,,0,Casing/Overburden,TRK08-05,Collar,77,70,4.57,0.00,4.57
360859,6326422,1222.70,H436395,0.02,0.06,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,2.13,4.57,6.71
360859,6326423,1220.70,H436396,0.02,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,6.71,8.23
360860,6326423,1219.27,H436397,0.01,0.09,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,8.23,9.75
360860,6326423,1217.83,H436398,0.00,0.07,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,9.75,11.28
360861,6326423,1216.40,H436399,0.00,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,11.28,12.80
360861,6326423,1214.97,H436401,0.01,0.00,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,12.80,14.33
360862,6326423,1213.54,H436402,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,14.33,15.85
360862,6326423,1212.11,H436403,0.07,0.27,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.67,15.85,16.52
360863,6326423,1211.48,H436404,0.03,0.09,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,16.52,17.71
360863,6326423,1210.36,H436405,0.03,0.03,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,17.71,18.90
360863,6326423,1209.24,H436406,0.03,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,18.90,20.42
360864,6326424,1207.81,H436407,0.02,0.03,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,20.42,21.95
360864,6326424,1206.38,H436408,0.01,0.00,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,21.95,23.47
360865,6326424,1204.95,H436409,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,23.47,24.99
360865,6326424,1203.51,H436411,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,24.99,26.52
360866,6326424,1202.08,H436412,0.03,0.10,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,26.52,28.04
360866,6326424,1200.65,H436413,0.05,0.09,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,28.04,29.57
360867,6326424,1199.22,H436414,0.02,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,29.57,31.09
360867,6326424,1197.79,H436415,0.01,0.03,2,1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.10,31.09,32.19
360868,6326424,1196.75,H436416,0.01,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.22,32.19,33.41
360868,6326425,1195.61,H436417,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.73,33.41,34.14
360868,6326425,1194.92,H436418,0.00,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.58,34.14,35.72
360869,6326425,1193.43,H436419,0.00,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.46,35.72,37.19
360869,6326425,1192.06,H436421,0.02,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,37.19,38.71
360870,6326425,1190.62,H436422,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,38.71,40.23
360870,6326425,1189.19,H436423,0.04,0.10,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,40.23,41.76
360871,6326425,1187.76,H436424,0.04,0.07,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,41.76,43.28
360871,6326425,1186.33,H436425,0.03,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,43.28,44.81
360872,6326425,1184.90,H436426,0.03,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,44.81,46.33
360872,6326426,1183.46,H436427,0.04,0.07,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,46.33,47.85
360873,6326426,1182.03,H436428,0.02,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.01,47.85,48.86
360873,6326426,1181.09,H436429,0.02,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.52,48.86,49.38
360873,6326426,1180.60,H436431,0.01,0.01,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,49.38,50.90
360874,6326426,1179.17,H436432,0.02,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,50.90,52.43
360874,6326426,1177.74,H436433,0.03,0.04,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,52.43,53.95
360875,6326426,1176.30,H436434,0.05,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,53.95,55.47
360875,6326426,1174.87,H436435,0.04,0.05,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,55.47,57.00
360876,6326426,1173.44,H436436,0.03,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,57.00,58.52
360877,6326427,1172.01,H436437,0.05,0.07,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,58.52,60.05
360877,6326427,1170.58,H436438,0.03,0.02,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.16,60.05,61.20
360877,6326427,1169.49,H436439,0.02,0.06,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.89,61.20,63.09
360878,6326427,1167.71,H436441,0.45,0.30,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,63.09,64.62
360879,6326427,1166.28,H436442,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,64.62,66.14
360879,6326427,1164.85,H436443,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,66.14,67.67
360880,6326427,1163.42,H436444,0.01,0.02,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,67.67,69.19
360880,6326427,1161.98,H436445,0.01,0.12,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,69.19,70.71
360881,6326427,1160.55,H436446,0.01,0.05,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,70.71,72.24
360881,6326428,1159.12,H436447,0.02,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,72.24,73.76
360882,6326428,1157.69,H436448,0.02,0.05,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,73.76,75.29
360882,6326428,1156.25,H436449,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,75.29,76.81
360883,6326428,1154.82,G990351,0.09,0.08,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.33,76.81,78.14
360883,6326428,1153.58,G990352,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.33,78.14,79.46
360883,6326428,1152.33,G990353,0.03,0.98,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.71,79.46,81.17
360884,6326428,1150.73,G990354,0.01,0.14,3,,11000,Fault Zone,TRK08-05,Interval,77,70,1.74,81.17,82.91
360885,6326428,1149.09,G990355,0.05,0.22,1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.52,82.91,84.43
360885,6326428,1147.66,G990356,0.04,0.09,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.25,84.43,85.68
360886,6326429,1146.49,G990357,0.08,0.06,0.1,,11000,Fault Zone,TRK08-05,Interval,77,70,1.25,85.68,86.93
360886,6326429,1145.31,G990358,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.10,86.93,88.03
360886,6326429,1144.28,G990359,0.03,0.03,1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,0.98,88.03,89.00
360887,6326429,1143.37,G990361,0.07,0.11,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,89.00,90.53
360887,6326429,1141.93,G990362,0.09,0.14,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,90.53,92.05
360888,6326429,1140.50,G990363,0.07,0.10,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,92.05,93.57
360888,6326429,1139.07,G990364,0.00,0.03,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,93.57,95.10
360889,6326429,1137.64,G990365,0.05,0.14,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,95.10,96.62
360889,6326429,1136.21,G990366,0.03,0.16,,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,96.62,98.15
360890,6326430,1134.77,G990367,0.05,0.10,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,98.15,99.67
360890,6326430,1133.34,G990368,0.02,0.03,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,99.67,101.19
360891,6326430,1131.91,G990369,0.00,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,101.19,102.72
360891,6326430,1130.48,G990371,0.03,0.05,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,102.72,104.24
360892,6326430,1129.04,G990372,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,104.24,105.77
360892,6326430,1127.61,G990373,0.00,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,105.77,107.29
360893,6326430,1126.18,G990374,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,107.29,108.81
360893,6326430,1124.75,G990375,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,108.81,110.34
360894,6326430,1123.32,G990376,0.07,0.04,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,110.34,111.86
360894,6326431,1121.88,G990377,0.01,0.01,0.1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,111.86,113.39
360895,6326431,1120.45,G990378,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,113.39,114.91
360895,6326431,1119.02,G990379,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,114.91,116.10
360896,6326431,1117.90,G990381,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.19,116.10,117.29
360896,6326431,1116.79,G990382,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.10,117.29,118.38
360896,6326431,1115.76,G990383,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.10,118.38,119.48
360897,6326431,1114.72,G990384,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,119.48,121.01
360897,6326431,1113.29,G990385,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,121.01,122.53
360898,6326431,1111.86,G990386,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,122.53,124.05
360898,6326432,1110.43,G990387,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,124.05,125.58
360899,6326432,1109.00,G990388,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,125.58,127.10
360899,6326432,1107.56,G990389,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,127.10,128.63
360900,6326432,1106.13,G990391,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,128.63,130.15
360900,6326432,1104.70,G990392,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,130.15,131.67
360901,6326432,1103.27,G990393,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,131.67,133.20
360901,6326432,1101.84,G990394,0.02,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,133.20,134.72
360902,6326432,1100.40,G990395,0.04,0.04,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,134.72,136.25
360902,6326432,1098.97,G990396,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,136.25,137.77
360903,6326433,1097.54,G990397,0.02,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,137.77,139.29
360903,6326433,1096.11,G990398,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,139.29,140.82
360904,6326433,1094.67,G990399,0.01,0.00,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,140.82,142.34
360904,6326433,1093.24,G990401,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,142.34,143.87
360905,6326433,1091.81,G990402,0.01,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,143.87,145.39
360905,6326433,1090.38,G990403,0.00,0.00,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,145.39,146.91
360906,6326433,1088.95,G990404,0.03,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,146.91,148.44
360906,6326433,1087.51,G990405,0.01,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,148.44,149.96
360907,6326434,1086.08,G990406,0.01,0.01,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,149.96,151.49
360907,6326434,1084.65,G990407,0.01,0.01,2,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,151.49,153.01
360908,6326434,1083.22,G990408,0.04,0.03,1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,153.01,154.53
360908,6326434,1081.79,G990409,0.02,0.02,0.1,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,154.53,156.06
360909,6326434,1080.35,G990411,0.06,0.16,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK08-05,Interval,77,70,1.52,156.06,157.58
360910,6326434,1078.92,G990412,0.24,0.12,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,157.58,159.11
360910,6326434,1077.49,G990413,0.08,0.04,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,159.11,160.63
360911,6326434,1076.06,G990414,0.56,0.28,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.17,160.63,161.80
360911,6326434,1074.95,G990415,0.12,0.06,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.17,161.80,162.98
360911,6326435,1073.85,G990416,0.11,0.08,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.11,162.98,164.09
360912,6326435,1072.81,G990417,0.05,0.09,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.12,164.09,165.20
360912,6326435,1071.76,G990418,0.07,0.02,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,165.20,166.73
360913,6326435,1070.33,G990419,0.08,0.02,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.55,166.73,168.28
360913,6326435,1068.87,G990421,0.11,0.02,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.49,168.28,169.77
360914,6326435,1067.47,G990422,0.07,0.01,1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,169.77,171.30
360914,6326435,1066.03,G990423,0.06,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,171.30,172.82
360915,6326435,1064.60,G990424,0.07,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,172.82,174.35
360915,6326435,1063.17,G990425,0.08,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,174.35,175.41
360915,6326435,1062.17,G990426,0.08,0.01,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,175.41,176.48
360916,6326436,1061.16,G990427,0.12,0.01,5,1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.46,176.48,177.94
360916,6326436,1059.79,G990428,0.03,0.00,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.34,177.94,178.28
360916,6326436,1059.47,G990429,0.03,2.90,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.10,178.28,179.37
360917,6326436,1058.44,G990431,0.03,0.01,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.07,179.37,180.44
360917,6326436,1057.44,G990432,0.01,0.00,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,180.44,181.97
360918,6326436,1056.01,G990433,0.01,0.00,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,181.97,183.49
360918,6326436,1054.58,G990434,0.01,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,183.49,185.01
360919,6326436,1053.14,G990435,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,185.01,186.54
360919,6326436,1051.71,G990436,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,2.07,186.54,188.61
360920,6326437,1049.76,G990437,0.01,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.98,188.61,189.59
360920,6326437,1048.85,G990438,0.02,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,189.59,191.11
360921,6326437,1047.42,G990439,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,191.11,192.63
360921,6326437,1045.98,G990441,0.02,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,192.63,194.16
360922,6326437,1044.55,G990442,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,194.16,195.68
360922,6326437,1043.12,G990443,0.00,0.00,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,195.68,197.21
360923,6326437,1041.69,G990444,0.00,0.00,0.1,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,197.21,198.73
360923,6326437,1040.26,G990445,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,198.73,200.25
360924,6326437,1038.82,G990446,0.01,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,200.25,201.78
360924,6326438,1037.39,G990447,0.00,0.00,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,201.78,203.30
360925,6326438,1035.96,G990448,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,203.30,204.83
360925,6326438,1034.53,G990449,0.01,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,204.83,206.35
360926,6326438,1033.09,G990451,0.05,0.00,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,206.35,207.87
360926,6326438,1031.66,G990452,0.00,0.00,,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,207.87,209.40
360927,6326438,1030.23,G990453,0.04,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,209.40,210.92
360927,6326438,1028.80,G990454,0.07,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,210.92,212.45
360928,6326438,1027.37,G990455,0.05,0.01,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,212.45,213.97
360928,6326438,1025.93,G990456,0.05,0.03,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.85,213.97,214.82
360929,6326439,1025.13,G990457,0.00,0.00,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.10,214.82,215.92
360929,6326439,1024.10,G990458,0.00,0.00,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.10,215.92,217.02
360929,6326439,1023.07,G990459,0.01,0.03,2,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,217.02,218.54
360930,6326439,1021.64,G990461,0.03,0.00,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,218.54,220.07
360930,6326439,1020.21,G990462,0.01,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,220.07,221.59
360931,6326439,1018.77,G990463,0.03,0.02,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,221.59,223.11
360931,6326439,1017.34,G990464,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,223.11,224.64
360932,6326439,1015.91,G990465,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,224.64,226.16
360932,6326439,1014.48,G990466,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.94,226.16,227.11
360933,6326439,1013.59,G990467,0.02,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.14,227.11,228.25
360933,6326440,1012.52,G990468,0.01,0.00,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,0.96,228.25,229.21
360933,6326440,1011.61,G990469,0.06,0.02,2,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,229.21,230.73
360934,6326440,1010.18,G990471,0.06,0.01,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,230.73,232.26
360934,6326440,1008.75,G990472,0.03,0.00,1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,232.26,233.78
360935,6326440,1007.32,G990473,0.04,0.01,3,0.1,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,233.78,235.31
360935,6326440,1005.89,G990474,0.01,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,235.31,236.83
360936,6326440,1004.45,G990475,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,236.83,238.35
360936,6326440,1003.02,G990476,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,238.35,239.88
360937,6326440,1001.59,G990477,0.00,0.00,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,239.88,241.40
360937,6326441,1000.16,G990478,0.00,0.01,0.1,,100,Amygdaloidal Basalt,TRK08-05,Interval,77,70,1.52,241.40,242.93
