X,Y,sampleid,sample_typ,length_m,longitude,latitude,date,geologist,project,company,py,cp,sph,cc,gal,min_other,hem,mag_sus,conductivi,mal,bloom,carb,fe_carb,clay,chl,epi,sericite,quartz,albite,actinolite,biotite,ksp,alt_other,alt_assemb,ag_ppm,al_pc,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_pc,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_pc,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_pc,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,k_pc,la_ppm,li_ppm,lu_ppm,mg_pc,mn_ppm,mo_ppm,na_pc,nb_ppm,nd_ppm,ni_ppm,p_ppm,pb_pc,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,s_pc,sb_ppm,sc_ppm,se_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_pc,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_pc,zn_ppm,zr_ppm,source,remarks,lithology
-12733411.3113877,5647645.38989452,Y461043,Soil,,-114.38618,45.1657,2018-09-28T18:46:44Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.103,0.98,2.83,0.002,-10,94.5,2.34,0.412,0.16,0.695,73.5,5.36,11.05,6.06,,12.65,,,,1.46,3.55,,0.165,0.043,0.015,,0.021,0.47,40.7,13.6,,0.4,647,0.41,0,1.85,,10.3,,,68.9,-0.001,,-0.002,56,-0.001,-0.01,0.167,2.26,0.1,,0.81,15.7,-0.005,,0.06,14.1,0.07,0.368,,1.905,11.6,0.11,17,,,136,2.21,VA18255457,Post #331 Light Brown SIlt,
-12733156.3897538,5647643.81102662,Y461044,Soil,,-114.38389,45.16569,2018-09-28T19:16:29Z,Justin Fullenwider,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.253,1.78,2.6,0,10,273,1.32,0.664,0.38,1.745,35,6.23,19.75,5.44,,16.3,,,,1.7,5.92,,0.092,0.158,0.018,,0.033,0.55,14.25,23.4,,0.43,887,0.85,0.01,2.76,,14.5,,,163.5,-0.001,,-0.002,72.8,-0.001,-0.01,0.141,3.05,0.2,,1.13,39.3,-0.005,,0.02,5.76,0.11,0.311,,0.947,19.6,0.166,9.91,,,419,5.46,VA18255457,Post #332 Light Brown Silt,
-12728188.2008797,5648782.24672987,Y461053,Soil,,-114.33926,45.1729,2018-09-25T16:48:57Z,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.046,2.45,2.04,0,10,427,0.57,0.138,0.17,0.05,16.15,7.57,9.47,3.14,,15,,,,1.76,6.41,,0.081,0.208,0.013,,0.025,0.32,7.32,19.9,,0.2,230,0.17,0.03,0.872,,11.3,,,4.64,-0.001,,-0.002,34.6,-0.001,-0.01,0.097,2.22,-0.1,,1.2,29.9,-0.005,,-0.01,3.27,0.1,0.171,,0.648,13.5,0.429,4.45,,,46.1,9.47,VA18269159,"12"" light brown/gray silt-clay, post 286",
-12727935.5056356,5648771.19326325,Y461054,Soil,,-114.33699,45.17283,2018-09-25T17:13:07Z,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.019,2.71,3.44,0.004,-10,201,3.75,0.253,0.57,0.108,315,13.15,15.15,14.1,,23.8,,,,4.42,14.75,,0.424,0.086,0.025,,0.034,1.35,109.5,32.7,,0.53,715,0.3,0.01,4.82,,8.66,,,17.9,-0.001,,-0.002,299,-0.001,0.01,0.161,10.15,-0.1,,3.15,34.5,-0.005,,0.02,82,0.23,1.225,,3.63,48.6,0.27,75.9,,,35.2,4.21,VA18269159,"16"" brown sandy gravel, post 287",
-12733098.6149381,5649596.2929374,Y461074,Soil,,-114.383371,45.178055,2018-09-28 16:02:07,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,1.34,15.5,0,-10,141,0.57,0.374,0.17,0.055,52.7,6.96,10.4,5.47,,9.51,,,,2.05,3.5,,0.11,0.136,0.01,,0.014,0.53,22.4,13.7,,0.34,508,0.53,0.01,1.12,,10.75,,,4.5,0.001,,-0.002,60.6,-0.001,-0.01,0.133,2,0.1,,0.73,17.4,-0.005,,0.01,8.99,0.08,0.312,,1.22,13.9,0.157,8.02,,,22.1,6.51,VA18269159,"14"" light brown silt clay, post 253",
-12733356.2082398,5649607.97910329,Y461075,Soil,,-114.385685,45.178129,2018-09-28 16:27:14,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.04,1.59,1.91,0,-10,175,0.85,0.148,0.21,0.09,52.5,8.1,19.2,5.94,,12.1,,,,2.24,5.22,,0.131,0.099,0.01,,0.017,0.8,25.2,15.1,,0.64,411,0.3,0.01,1.625,,12.75,,,6.39,0.001,,-0.002,80.1,-0.001,-0.01,0.113,3.56,0.1,,1.06,16.95,-0.005,,0.02,8.65,0.14,0.365,,1.055,23.8,0.132,13.1,,,37.5,5.15,VA18269159,"16"" light brown silt gravel, post 525",
-12733608.6808449,5649604.97859979,Y461076,Soil,,-114.387953,45.17811,2018-09-28 16:47:32,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.139,1.48,5.39,0,10,435,1.16,0.432,1.55,0.409,62.1,8.66,12.85,5.25,,32.3,,,,1.87,4.06,,0.118,0.081,0.037,,0.029,0.67,24.5,16.7,,0.54,1915,0.47,0.02,2.67,,11.8,,,16.15,0.001,,-0.002,86.7,-0.001,0.02,0.262,2.45,0.2,,0.97,132.5,-0.005,,0.04,8.06,0.08,0.263,,1.285,17,0.224,28.9,,,128,3,VA18269159,"6"" skree field, dark brown shiny silt, post 251",
-12733865.8288686,5649616.03309133,Y461077,Soil,,-114.390263,45.17818,2018-09-28 17:13:39,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,1.29,1.38,0,-10,165.5,0.56,0.141,0.23,0.066,56.8,7.5,19.6,5.71,,13.25,,,,1.96,4.01,,0.125,0.079,0.011,,0.021,0.66,22,11.9,,0.58,638,0.29,0.01,1.675,,14.65,,,3.7,-0.001,,-0.002,68.3,-0.001,-0.01,0.166,2.79,-0.1,,0.76,17.6,-0.005,,0.02,9.62,0.1,0.312,,0.895,19,0.118,9.3,,,35,3.94,VA18269159,"6"" skree field, light brown sand gravel, post 250",
-12734122.7542534,5649623.13955736,Y461078,Soil,,-114.392571,45.178225,2018-09-28 17:43:48,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.063,1.85,3.02,0.002,-10,126.5,1.31,0.168,0.34,0.136,71.7,13,17.5,7.8,,29.3,,,,2.17,5.97,,0.142,0.074,0.016,,0.021,0.71,30,14.6,,0.77,601,0.32,0.01,1.63,,14.9,,,14,-0.001,,0.002,78.7,-0.001,-0.01,0.217,4.02,-0.1,,1.1,17.35,-0.005,,0.05,9.24,0.09,0.375,,1.36,22.7,0.192,24.1,,,34.1,3.22,VA18269159,"15"" light brown silt, post 249",
-12734385.3569322,5649631.03563731,Y461079,Soil,,-114.39493,45.178275,2018-09-28 18:08:34,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.071,2.11,5.72,0.001,10,223,1.03,0.249,0.6,0.173,79.5,12.35,17.85,7.36,,21.7,,,,2.47,5.93,,0.127,0.149,0.028,,0.033,0.57,33.1,17.7,,0.58,1150,0.62,0.01,1.94,,15.45,,,8.32,-0.001,,-0.002,67.4,-0.001,0.01,0.241,4.83,0.1,,1.04,46.2,-0.005,,0.04,9.71,0.1,0.29,,1.715,28,0.217,16.4,,,48.2,7.33,VA18269159,"14"" dark brown silt gravel, post 248",
-12728290.6148112,5648087.79959896,Y461115,Soil,,-114.34018,45.168502,2018-10-01 18:01:13,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.145,1.99,2.59,0.004,-10,283,0.63,1.985,0.29,0.08,46.8,39.3,75.7,7.51,,746,,,,3.98,5.08,,0.165,0.066,0.019,,0.151,0.72,21.3,20.9,,0.68,407,0.42,0.01,2.92,,38.6,,,3.36,-0.001,,-0.002,100.5,-0.001,0.05,0.168,4.36,-0.1,,1.94,39.5,-0.005,,0.02,6.61,0.11,0.471,,1.265,37.4,0.689,10.3,,,52.5,2.85,VA18269169,"18"" brown sand, post 10",
-12728476.1844024,5648050.22076975,Y461116,Soil,,-114.341847,45.168264,2018-10-01 18:22:44,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.034,2.74,4.97,0.001,10,233,0.82,0.481,0.29,0.073,36.7,28.2,21.7,5.61,,54.1,,,,3.14,7.63,,0.128,0.194,0.019,,0.044,0.7,16.55,22.5,,0.41,321,0.29,0.02,2.77,,17.55,,,7.03,-0.001,,0.002,90.8,-0.001,0.02,0.09,3.36,0.1,,2.35,36.6,-0.005,,0.02,6.13,0.15,0.446,,1.07,27.6,0.292,7.66,,,52.7,8.18,VA18269169,"18"" brown sand, post 14",
-12728489.2087828,5647424.19320273,Y461117,Soil,,-114.341964,45.164299,2018-10-01 19:03:59,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.165,2.7,7.03,0.054,10,217,0.68,5.37,0.4,0.082,30.3,19.1,23.5,4.73,,569,,,,3.85,8.76,,0.153,0.174,0.012,,0.168,0.96,13.45,18.1,,0.56,246,0.24,0.02,3.61,,17.8,,,4.14,-0.001,,0.002,88.9,-0.001,0.02,0.08,3.77,0.8,,3.47,35.6,-0.005,,0.02,5.87,0.15,0.389,,1.575,29.5,0.271,10.55,,,37.6,8.03,VA18269169,"18"" brown sand, post 13",
-12728526.6121317,5646769.16081715,Y461118,Soil,,-114.3423,45.16015,2018-10-01 19:46:50,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.009,2.27,7.38,0,-10,109,0.54,2.6,0.08,0.028,28.4,25.3,20.8,2.52,,36.4,,,,3.48,7.07,,0.115,0.045,0.01,,0.032,0.73,11.4,16.2,,0.59,90.8,0.39,0.01,2.28,,17.2,,,2.77,-0.001,,-0.002,75.7,-0.001,0.01,0.091,2.88,0.1,,2.09,15.25,-0.005,,0.04,21.6,0.13,0.296,,2.99,24.2,0.327,5.05,,,21.2,1.87,VA18269169,"18"" brown sand, post 19",
-12728315.6616967,5646772.79186061,Y461119,Soil,,-114.340405,45.160173,2018-10-01 20:16:12,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,2.47,9.66,0,10,195,0.56,0.757,0.19,0.021,23.1,53.7,19.8,4.03,,27.3,,,,2.51,7.25,,0.092,0.054,0.005,,0.039,0.6,9.34,25.8,,0.43,347,0.22,0.02,3.49,,23,,,4.89,-0.001,,-0.002,79.8,-0.001,0.01,0.086,2.21,0.1,,1.51,19.9,-0.005,,0.02,5.14,0.14,0.347,,1.135,26.7,0.156,4.03,,,22.6,2.46,VA18269169,"18"" brown clay, post 12",
-12728310.8749586,5647417.24635691,Y461120,Soil,,-114.340362,45.164255,2018-10-01 21:05:26,Nate Baird,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.095,1.76,11.4,0.001,10,319,0.48,0.794,0.74,0.101,21,30.2,17.35,3.88,,102,,,,2.49,5.46,,0.093,0.035,0.02,,0.043,0.58,8.99,16.1,,0.4,1125,0.41,0.01,3.37,,16.55,,,3.75,-0.001,,-0.002,63.3,-0.001,0.03,0.139,2.03,0.4,,2.1,46.6,-0.005,,0.02,2.76,0.1,0.225,,1.045,22.9,0.233,5.05,,,47.5,1.44,VA18269169,"18"" brown sand, post 11",
-12728168.1633714,5649431.26694593,Y461214,Soil,,-114.33908,45.17701,,Alex Milton,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.013,2.26,14.95,0,-10,284,0.85,0.207,0.22,0.098,36.2,22.5,32.1,4.77,,27.9,,,,3.24,7.94,,0.157,0.452,0.013,,0.026,0.92,16.55,22.3,,0.4,576,0.26,0.01,1.385,,18.55,,,7.58,-0.001,,0.002,82.3,-0.001,-0.01,0.172,4.37,0.1,,1.73,30.5,-0.005,,0.02,8.35,0.18,0.45,,1.625,30.8,0.223,7.9,,,37.1,20.6,VA18269159,"post b254, 16'', gry drt/grvl",
-12727936.6188305,5649439.16285739,Y461215,Soil,,-114.337,45.17706,2018-09-25T17:24:50Z,Alex Milton,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.016,2.01,5.04,0.001,-10,268,0.76,0.175,0.2,0.084,34.2,20.8,22.5,6.6,,53.9,,,,2.98,7.57,,0.17,0.279,0.011,,0.031,0.89,14.8,23.3,,0.44,430,0.32,0.02,1.885,,14.75,,,7.13,-0.001,,-0.002,113,-0.001,-0.01,0.142,3.57,-0.1,,2.82,25.3,-0.005,,0.03,8.81,0.16,0.65,,1.59,27.6,0.394,8.6,,,39.7,12.1,VA18269159,post b253 16'' gry drt/grvl,
-12731775.360151,5647944.11668778,Y460233,Soil,,-114.371484,45.167592,2018-10-16 15:48:05,Chris Bieniek,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.047,2.13,11.3,0.001,-10,214,0.94,0.251,0.25,0.151,46.2,20.6,25.5,5.88,,63.6,,,,2.96,7.03,,0.159,0.223,0.012,,0.034,0.78,19.55,21.5,,0.53,430,0.54,0.02,2.09,,17.25,,,8.91,-0.001,,-0.002,88.9,-0.001,0.01,0.156,4.19,0.2,,1.48,27.3,-0.005,,0.03,9.68,0.14,0.482,,1.58,29.4,0.262,13.15,,,46.8,11.35,VA18287529,,
-12732052.2117246,5647933.06425123,Y460243,Soil,,-114.373971,45.167522,2018-10-16 19:24:19,Chris Bieniek,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.066,1.02,2.31,0.001,-10,35.4,3.88,0.446,0.32,0.157,27.3,4.38,13.4,3.94,,9.04,,,,1.13,3.96,,0.094,0.017,0.024,,0.023,0.18,16.4,27.1,,0.3,186.5,1.54,0.01,5.89,,8.71,,,12,-0.001,,-0.002,39.5,-0.001,0.01,0.087,1.735,0.2,,2,19.15,-0.005,,0.02,12.45,0.05,0.233,,34.3,12.8,0.988,37.1,,,46.5,0.49,VA18287529,,
-12728159.2578121,5648076.43119708,Y460052,Soil,,-114.339,45.16843,2018-10-10T17:48:58Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.023,1.87,3.37,0.022,-10,190,0.69,0.304,0.35,0.05,52.7,58.9,82.6,8.63,,78.2,,,,4.26,5.9,,0.234,0.048,0.021,,0.065,1.03,21.3,21.3,,0.97,476,0.46,0.01,1.54,,68.3,,,2.61,-0.001,,-0.002,103.5,-0.001,0.01,0.261,4.29,0.1,,1.31,20.5,-0.005,,0.02,7.24,0.12,0.57,,1.23,48.1,1.065,12.9,,,33.7,1.74,VA18269151,N/a,
-12728493.2162845,5648100.11538387,Y460053,Soil,,-114.342,45.16858,2018-10-10T18:15:35Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.047,1.46,12,0.001,-10,82.4,3.24,0.485,0.34,0.123,32.7,23.9,18.7,6.43,,46,,,,2.21,5.2,,0.113,0.03,0.018,,0.032,0.54,18.95,24.1,,0.43,215,1.53,0.01,6.19,,12.05,,,9.53,-0.001,,-0.002,87,-0.001,0.01,0.105,2.13,0.3,,2.25,19.7,-0.005,,0.02,14.3,0.11,0.401,,24,18.9,0.779,28.8,,,45.4,1.11,VA18269151,N/a,
-12727936.6188305,5648643.28985194,Y460054,Soil,,-114.337,45.17202,2018-10-10T19:36:21Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.023,2.18,6.94,0,-10,209,1.33,0.254,0.3,0.126,137,12.65,21.5,11.95,,34.5,,,,3.57,7.72,,0.284,0.198,0.018,,0.035,0.9,56.5,28.5,,0.36,544,0.74,0.01,2.72,,14,,,10.65,-0.001,,-0.002,144.5,-0.001,0.01,0.21,4.48,0.1,,2.81,25,0.008,,0.01,24.7,0.17,0.761,,5.18,31.6,0.404,35.9,,,38.5,9.05,VA18269151,N/a,
-12729272.45272,5650511.49204273,Y460057,Soil,,-114.349,45.18385,2018-10-11T15:30:58Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,1.49,3.07,0.001,-10,139.5,0.96,0.176,0.16,0.069,55.8,7.63,17.1,8.7,,36,,,,2.39,6.55,,0.235,0.168,0.01,,0.019,0.75,26.5,29.7,,0.31,354,0.4,0.01,3.11,,9.95,,,12.25,-0.001,,-0.002,158,-0.001,-0.01,0.195,2.78,0.1,,2.05,21.7,-0.005,,0.02,20.4,0.15,0.766,,2.39,19.7,1.81,19.9,,,33.2,6.62,VA18269151,N/a,
-12729272.45272,5650211.41649819,Y460058,Soil,,-114.349,45.18195,2018-10-11T15:58:46Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.018,3.67,4.32,0.001,-10,396,1.15,0.173,0.24,0.047,50.7,27.6,54.4,17.6,,153.5,,,,7.51,16.55,,0.251,0.122,0.009,,0.042,2.38,21.4,45.2,,1.18,303,0.25,0.03,1.875,,31.1,,,5.69,-0.001,,-0.002,220,-0.001,-0.01,0.137,5.19,0.2,,42.7,35.9,-0.005,,0.05,9.42,0.3,1.325,,2.38,69.8,0.567,8.08,,,60.9,5.09,VA18269151,N/a,
-12729161.1332292,5649958.72906999,Y460059,Soil,,-114.348,45.18035,2018-10-11T16:17:17Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.055,2.9,4.44,0.003,-10,371,2.01,0.149,0.52,0.038,54.1,17.1,66.2,5.46,,168,,,,4.5,7.32,,0.122,0.058,0.012,,0.026,1.32,24.2,27.4,,1.05,472,0.27,0.02,2.05,,39.1,,,8.78,-0.001,,-0.002,101.5,-0.001,-0.01,0.192,3.61,0.1,,25.7,29.9,-0.005,,0.04,10.9,0.13,0.577,,1.53,40.1,0.212,13.7,,,39.7,2.28,VA18269151,N/a,
-12729272.45272,5649672.88497679,Y460060,Soil,,-114.349,45.17854,2018-10-11T16:39:19Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.021,1.87,4.16,0,-10,211,1.37,0.208,0.18,0.107,23.9,10.55,27,5.92,,61.5,,,,4.15,7.27,,0.129,0.067,0.01,,0.032,1.13,10.35,18.6,,0.28,498,0.16,0.01,1.81,,11.1,,,7.86,-0.001,,-0.002,119,-0.001,-0.01,0.219,3.36,-0.1,,8.95,22.8,-0.005,,0.02,6.9,0.17,0.576,,3.82,32.7,0.471,3.6,,,28.4,2.96,VA18269151,N/a,
-12729161.1332292,5649393.3666674,Y460061,Soil,,-114.348,45.17677,2018-10-11T16:55:49Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.018,1.54,3.53,0,-10,111.5,0.97,0.124,0.25,0.046,56.4,8.52,17.25,4.96,,46.1,,,,3.04,5.12,,0.154,0.06,0.006,,0.013,0.8,26.9,16.3,,0.3,197.5,0.18,0.01,1.71,,10.8,,,4.92,-0.001,,-0.002,100,-0.001,-0.01,0.116,2.22,0.1,,2.91,21.1,-0.005,,0.02,21.8,0.1,0.534,,2.85,20.5,0.119,20.1,,,21,2.67,VA18269151,N/a,
-12729272.45272,5649128.06919026,Y460062,Soil,,-114.349,45.17509,2018-10-11T17:10:06Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,1.94,7.76,0.001,-10,176,0.98,0.19,0.17,0.087,80.1,13.05,27.8,8.17,,38.2,,,,4.36,6.62,,0.247,0.168,0.014,,0.031,1.02,37.7,21.9,,0.35,480,0.32,0.01,1.495,,16.6,,,7.21,-0.001,,-0.002,123,-0.001,-0.01,0.221,2.85,-0.1,,2.15,27.4,-0.005,,0.02,13.15,0.18,0.628,,3.18,30,0.223,15.3,,,30.2,7.62,VA18269151,N/a,
-12729272.45272,5648804.35370387,Y460063,Soil,,-114.349,45.17304,2018-10-11T17:26:40Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.011,1.41,2.57,0,-10,84.5,1,0.164,0.24,0.059,81.8,8.92,15,7.78,,29.6,,,,2.37,6.49,,0.213,0.057,0.009,,0.02,0.81,37.3,22.6,,0.47,311,0.15,0.01,2.35,,8.51,,,9.17,-0.001,,-0.002,132.5,-0.001,-0.01,0.119,3.84,0.2,,2.4,11.4,-0.005,,0.01,32.9,0.15,0.632,,3.48,33.1,0.13,38.3,,,24.4,2.54,VA18269151,N/a,
-12729272.45272,5648528.02043476,Y460064,Soil,,-114.349,45.17129,2018-10-11T17:41:37Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.015,1.55,7.58,0.006,-10,108.5,1.41,0.207,0.25,0.079,95.4,12.85,21.3,7.32,,41.7,,,,2.47,6.69,,0.221,0.151,0.01,,0.023,0.71,44.3,23.5,,0.4,379,0.45,0.01,2.28,,13.55,,,9.79,-0.001,,-0.002,123.5,-0.001,-0.01,0.184,3.78,0.3,,2.11,14.05,0.01,,0.03,39.9,0.14,0.6,,5.04,28.3,0.28,38.9,,,27.6,6.69,VA18269151,N/a,
-12729272.45272,5648248.53770785,Y460065,Soil,,-114.349,45.16952,2018-10-11T17:52:49Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.041,1.99,16.85,0.001,-10,162,1.08,0.407,0.26,0.116,55.6,22.6,20.3,6.77,,118,,,,3.13,7.2,,0.163,0.155,0.013,,0.041,0.81,28.1,23.8,,0.44,313,1.5,0.01,2.77,,13.45,,,7.85,-0.001,,-0.002,114.5,-0.001,0.01,0.212,3.6,0.2,,2.01,28.2,-0.005,,0.08,18.1,0.14,0.575,,3.01,29.4,0.291,24.5,,,37.8,7.14,VA18269151,N/a,
-12728604.5357753,5647394.35338023,Y460074,Soil,,-114.343,45.16411,2018-10-12T15:58:17Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.014,2,56.6,0.004,-10,109.5,0.35,4.19,0.16,0.04,28.8,11.5,26.8,4.96,,126,,,,3.16,5.54,,0.152,0.069,0.004,,0.035,0.71,14.55,17.9,,0.42,82.1,0.43,0.01,3.5,,14.75,,,2.68,0.001,,-0.002,102.5,-0.001,0.04,0.139,2.61,0.2,,1.24,17.15,-0.005,,0.02,6.55,0.13,0.491,,1.065,22.4,0.197,2.64,,,20.3,3,VA18269151,N/a,
-12728938.4942477,5647419.6145992,Y460075,Soil,,-114.346,45.16427,2018-10-12T16:25:25Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.008,1.77,18.6,0,-10,124.5,0.36,0.51,0.09,0.01,25.2,25.8,17.6,4.87,,51.4,,,,2.76,5.19,,0.123,0.08,0.009,,0.05,0.75,11.75,18,,0.38,77.5,0.23,0.01,1.825,,14.3,,,2.41,-0.001,,-0.002,91.9,-0.001,-0.01,0.07,1.775,0.1,,1.61,11.3,-0.005,,0.01,7.98,0.14,0.483,,1.36,21.3,0.241,2.94,,,17.2,2.66,VA18269151,N/a,
-12729161.1332292,5647400.66867832,Y460076,Soil,,-114.348,45.16415,2018-10-12T16:56:07Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.016,2.27,4.12,0,-10,224,0.48,0.195,0.18,0.069,25.7,11.75,19.8,3.73,,19.15,,,,2.88,6.18,,0.113,0.118,0.014,,0.034,0.71,9.67,22.2,,0.32,367,0.3,0.02,2.45,,14.95,,,4.62,-0.001,,-0.002,73.4,-0.001,0.01,0.098,2.19,-0.1,,1.45,21.9,-0.005,,0.01,3.73,0.14,0.321,,0.806,27.5,0.207,4.02,,,27.8,4.96,VA18269151,N/a,
-12729495.0917016,5647389.61690957,Y460077,Soil,,-114.351,45.16408,2018-10-12T17:18:35Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.008,2.06,3.53,0,-10,144,0.46,0.361,0.09,0.009,15.65,12.05,18.25,3.67,,30.4,,,,2.98,6.14,,0.088,0.052,0.007,,0.033,0.7,7.38,17.9,,0.38,98,0.23,0.01,1.795,,12.75,,,3.41,0.001,,-0.002,76,-0.001,-0.01,0.074,1.855,-0.1,,2.23,13.5,-0.005,,0.01,5,0.14,0.347,,0.696,24,0.253,2.01,,,21.1,1.85,VA18269151,N/a,
-12729829.050174,5647394.35338023,Y460078,Soil,,-114.354,45.16411,2018-10-12T17:42:52Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.021,2.2,2.75,0,-10,163.5,0.65,0.623,0.25,0.066,36.3,14.25,17.55,4.03,,65,,,,3.25,5.83,,0.097,0.106,0.009,,0.045,0.83,14.7,17,,0.51,244,0.22,0.01,3.31,,14.45,,,3.38,0.001,,-0.002,82.3,-0.001,0.02,0.081,2.83,0.1,,2.36,23.2,0.008,,0.01,7.43,0.13,0.35,,1.43,26.7,0.234,7,,,30.6,4.75,VA18269151,N/a,
-12730051.6891556,5647397.51102872,Y460079,Soil,,-114.356,45.16413,2018-10-12T18:08:34Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.029,1.97,5.33,0,-10,194.5,0.58,1.26,0.26,0.075,35.9,12.05,19.75,4.12,,89.5,,,,3.32,5.51,,0.124,0.055,0.012,,0.061,0.91,14.55,17.9,,0.45,362,0.36,0.01,3.59,,13.65,,,3.75,-0.001,,-0.002,85.2,-0.001,0.01,0.102,2.76,0.1,,2.03,20.7,-0.005,,0.02,10.45,0.15,0.37,,1.235,21,0.253,5.59,,,25.8,2.62,VA18269151,N/a,
-12730385.647628,5647375.40751256,Y460080,Soil,,-114.359,45.16399,2018-10-12T18:32:16Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.033,2.79,7.76,0,10,298,1.45,0.32,0.36,0.202,48.9,14.05,17.95,7.01,,81.1,,,,3.13,7.77,,0.131,0.341,0.01,,0.043,0.82,18.85,41,,0.44,660,0.43,0.02,3.5,,13,,,12.3,-0.001,,-0.002,99,-0.001,0.01,0.158,4.14,0.1,,2.07,36.7,-0.005,,0.03,11.15,0.15,0.416,,1.46,26.1,0.347,18.35,,,59.9,14.05,VA18269151,N/a,
-12730608.2866096,5647383.30161924,Y460081,Soil,,-114.361,45.16404,2018-10-12T18:49:14Z,Matt Wood,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.027,2.93,3.3,0,10,275,0.85,0.157,0.21,0.054,28.1,10.3,14.65,6.29,,64.2,,,,3.12,7.56,,0.106,0.316,0.01,,0.041,0.79,9.05,33.3,,0.36,509,0.34,0.02,1.5,,11.15,,,6.3,0.001,,-0.002,97.2,-0.001,0.01,0.107,3.2,0.1,,1.54,25.7,-0.005,,0.02,4.55,0.17,0.444,,0.669,21.1,0.18,3.32,,,29.7,11.9,VA18269151,N/a,
